metric,company_name,timestamp,metric_value
16,Arcadia,2023-07-03T01:47:39,17
16,Arcadia,2023-07-14T03:49:36,17
16,Arcadia,2023-07-15T04:49:06,17
16,Arcadia,2023-07-25T02:36:44,17
16,Arcadia,2023-07-26T04:38:56,17
16,Arcadia,2023-08-06T01:29:26,18
16,Arcadia,2023-08-17T03:45:39,18
16,Arcadia,2023-08-18T05:34:40,18
16,Arcadia,2023-08-31T09:15:44,18
16,Arcadia,2023-09-17T03:25:04,18
16,Arcadia,2023-09-18T04:18:54,18
16,Arcadia,2023-10-04T02:43:25,18
16,Arcadia,2023-10-23T03:12:42,18
16,Arcadia,2023-11-02T03:47:06,19
16,Arcadia,2023-11-16T04:56:49,19
16,Arcadia,2023-11-26T05:13:11,19
16,Arcadia,2023-12-07T01:09:38,19
16,Arcadia,2023-12-15T03:31:43,19
16,Arcadia,2023-12-24T04:34:32,19
16,Arcadia,2024-01-03T02:07:58,19
16,Arcadia,2024-01-12T03:41:27,19
16,Arcadia,2024-01-30T21:32:34,20
16,Arcadia,2024-02-09T10:51:30,20
16,Arcadia,2024-02-10T04:49:41,20
16,Arcadia,2024-02-18T01:44:39,20
16,Arcadia,2024-02-28T03:28:10,20
16,Arcadia,2024-03-07T04:40:36,20
16,Arcadia,2024-03-15T10:00:38,20
16,Arcadia,2024-03-23T02:25:21,20
16,Arcadia,2024-03-31T02:08:06,20
16,Arcadia,2024-04-08T03:36:37,20
16,Arcadia,2024-04-16T04:40:44,20
17,Arcadia,2022-12-07T16:25:45,47
17,Arcadia,2022-12-24T02:43:17,47
17,Arcadia,2023-01-05T02:02:43,47
17,Arcadia,2023-01-18T06:24:33,47
17,Arcadia,2023-01-27T19:05:53,48
17,Arcadia,2023-01-28T12:43:26,48
17,Arcadia,2023-02-04T03:07:50,43
17,Arcadia,2023-02-12T01:28:52,44
17,Arcadia,2023-02-20T02:02:08,44
17,Arcadia,2023-02-28T02:18:13,44
17,Arcadia,2023-03-10T03:42:12,37
17,Arcadia,2023-03-23T02:06:23,37
17,Arcadia,2023-03-31T03:35:21,37
17,Arcadia,2023-04-17T07:27:15,35
17,Arcadia,2023-04-19T08:13:44,35
17,Arcadia,2023-04-20T05:11:36,35
17,Arcadia,2023-05-07T00:57:26,31
17,Arcadia,2023-05-08T11:50:41,31
17,Arcadia,2023-05-11T21:48:44,31
17,Arcadia,2023-05-16T22:28:51,31
17,Arcadia,2023-05-17T00:05:49,31
17,Arcadia,2023-05-21T09:26:32,31
17,Arcadia,2023-05-22T13:07:45,31
17,Arcadia,2023-05-23T11:45:00,31
17,Arcadia,2023-06-03T03:27:00,30
17,Arcadia,2023-06-04T03:29:22,30
17,Arcadia,2023-06-19T02:27:10,30
17,Arcadia,2023-06-20T02:35:01,30
17,Arcadia,2023-06-21T03:33:54,30
17,Arcadia,2023-07-02T05:59:13,28
17,Arcadia,2023-07-03T01:47:39,28
17,Arcadia,2023-07-14T03:49:36,28
17,Arcadia,2023-07-15T04:49:06,28
17,Arcadia,2023-07-25T02:36:44,28
17,Arcadia,2023-07-26T04:38:56,28
17,Arcadia,2023-08-06T01:29:26,27
17,Arcadia,2023-08-17T03:45:39,27
17,Arcadia,2023-08-18T05:34:40,27
17,Arcadia,2023-08-31T09:15:44,27
17,Arcadia,2023-09-17T03:25:04,27
17,Arcadia,2023-09-18T04:18:54,27
17,Arcadia,2023-10-04T02:43:25,27
17,Arcadia,2023-10-23T03:12:42,28
17,Arcadia,2023-11-02T03:47:06,28
17,Arcadia,2023-11-16T04:56:49,28
17,Arcadia,2023-11-26T05:13:11,29
17,Arcadia,2023-12-07T01:09:38,29
17,Arcadia,2023-12-15T03:31:43,29
17,Arcadia,2023-12-24T04:34:32,29
17,Arcadia,2024-01-03T02:07:58,29
17,Arcadia,2024-01-12T03:41:27,29
17,Arcadia,2024-01-30T21:32:34,29
17,Arcadia,2024-02-09T10:51:30,30
17,Arcadia,2024-02-10T04:49:41,30
17,Arcadia,2024-02-18T01:44:39,30
17,Arcadia,2024-02-28T03:28:10,30
17,Arcadia,2024-03-07T04:40:36,30
17,Arcadia,2024-03-15T10:00:38,30
17,Arcadia,2024-03-23T02:25:21,30
17,Arcadia,2024-03-31T02:08:06,30
17,Arcadia,2024-04-08T03:36:37,30
17,Arcadia,2024-04-16T04:40:44,30
18,Arcadia,2022-12-07T16:25:45,110
18,Arcadia,2022-12-24T02:43:17,112
18,Arcadia,2023-01-05T02:02:43,118
18,Arcadia,2023-01-18T06:24:33,119
18,Arcadia,2023-01-27T19:05:53,120
18,Arcadia,2023-01-28T12:43:26,120
18,Arcadia,2023-02-04T03:07:50,119
18,Arcadia,2023-02-12T01:28:52,121
18,Arcadia,2023-02-20T02:02:08,121
18,Arcadia,2023-02-28T02:18:13,122
18,Arcadia,2023-03-10T03:42:12,105
18,Arcadia,2023-03-23T02:06:23,105
18,Arcadia,2023-03-31T03:35:21,105
18,Arcadia,2023-04-17T07:27:15,100
18,Arcadia,2023-04-19T08:13:44,100
18,Arcadia,2023-04-20T05:11:36,100
18,Arcadia,2023-05-07T00:57:26,101
18,Arcadia,2023-05-08T11:50:41,101
18,Arcadia,2023-05-11T21:48:44,101
18,Arcadia,2023-05-16T22:28:51,101
18,Arcadia,2023-05-17T00:05:49,101
18,Arcadia,2023-05-21T09:26:32,101
18,Arcadia,2023-05-22T13:07:45,101
18,Arcadia,2023-05-23T11:45:00,101
18,Arcadia,2023-06-03T03:27:00,98
18,Arcadia,2023-06-04T03:29:22,98
18,Arcadia,2023-06-19T02:27:10,98
18,Arcadia,2023-06-20T02:35:01,98
18,Arcadia,2023-06-21T03:33:54,98
18,Arcadia,2023-07-02T05:59:13,93
18,Arcadia,2023-07-03T01:47:39,93
18,Arcadia,2023-07-14T03:49:36,93
18,Arcadia,2023-07-15T04:49:06,93
18,Arcadia,2023-07-25T02:36:44,93
18,Arcadia,2023-07-26T04:38:56,93
18,Arcadia,2023-08-06T01:29:26,97
18,Arcadia,2023-08-17T03:45:39,98
18,Arcadia,2023-08-18T05:34:40,98
18,Arcadia,2023-08-31T09:15:44,98
18,Arcadia,2023-09-17T03:25:04,104
18,Arcadia,2023-09-18T04:18:54,104
18,Arcadia,2023-10-04T02:43:25,105
18,Arcadia,2023-10-23T03:12:42,106
18,Arcadia,2023-11-02T03:47:06,104
18,Arcadia,2023-11-16T04:56:49,107
18,Arcadia,2023-11-26T05:13:11,107
18,Arcadia,2023-12-07T01:09:38,107
18,Arcadia,2023-12-15T03:31:43,108
18,Arcadia,2023-12-24T04:34:32,108
18,Arcadia,2024-01-03T02:07:58,108
18,Arcadia,2024-01-12T03:41:27,110
18,Arcadia,2024-01-30T21:32:34,110
18,Arcadia,2024-02-09T10:51:30,111
18,Arcadia,2024-02-10T04:49:41,111
18,Arcadia,2024-02-18T01:44:39,111
18,Arcadia,2024-02-28T03:28:10,112
18,Arcadia,2024-03-07T04:40:36,113
18,Arcadia,2024-03-15T10:00:38,113
18,Arcadia,2024-03-23T02:25:21,113
18,Arcadia,2024-03-31T02:08:06,117
18,Arcadia,2024-04-08T03:36:37,117
18,Arcadia,2024-04-16T04:40:44,118
19,Arcadia,2022-12-07T16:25:45,56
19,Arcadia,2022-12-24T02:43:17,57
19,Arcadia,2023-01-05T02:02:43,64
19,Arcadia,2023-01-18T06:24:33,65
19,Arcadia,2023-01-27T19:05:53,65
19,Arcadia,2023-01-28T12:43:26,65
19,Arcadia,2023-02-04T03:07:50,71
19,Arcadia,2023-02-12T01:28:52,72
19,Arcadia,2023-02-20T02:02:08,72
19,Arcadia,2023-02-28T02:18:13,73
19,Arcadia,2023-03-10T03:42:12,63
19,Arcadia,2023-03-23T02:06:23,63
19,Arcadia,2023-03-31T03:35:21,63
19,Arcadia,2023-04-17T07:27:15,63
19,Arcadia,2023-04-19T08:13:44,63
19,Arcadia,2023-04-20T05:11:36,63
19,Arcadia,2023-05-07T00:57:26,66
19,Arcadia,2023-05-08T11:50:41,66
19,Arcadia,2023-05-11T21:48:44,66
19,Arcadia,2023-05-16T22:28:51,66
19,Arcadia,2023-05-17T00:05:49,66
19,Arcadia,2023-05-21T09:26:32,66
19,Arcadia,2023-05-22T13:07:45,66
19,Arcadia,2023-05-23T11:45:00,66
19,Arcadia,2023-06-03T03:27:00,65
19,Arcadia,2023-06-04T03:29:22,65
19,Arcadia,2023-06-19T02:27:10,65
19,Arcadia,2023-06-20T02:35:01,65
19,Arcadia,2023-06-21T03:33:54,65
19,Arcadia,2023-07-02T05:59:13,67
19,Arcadia,2023-07-03T01:47:39,67
19,Arcadia,2023-07-14T03:49:36,67
19,Arcadia,2023-07-15T04:49:06,67
19,Arcadia,2023-07-25T02:36:44,67
19,Arcadia,2023-07-26T04:38:56,67
19,Arcadia,2023-08-06T01:29:26,69
19,Arcadia,2023-08-17T03:45:39,69
19,Arcadia,2023-08-18T05:34:40,69
19,Arcadia,2023-08-31T09:15:44,69
19,Arcadia,2023-09-17T03:25:04,70
19,Arcadia,2023-09-18T04:18:54,70
19,Arcadia,2023-10-04T02:43:25,68
19,Arcadia,2023-10-23T03:12:42,69
19,Arcadia,2023-11-02T03:47:06,69
19,Arcadia,2023-11-16T04:56:49,71
19,Arcadia,2023-11-26T05:13:11,71
19,Arcadia,2023-12-07T01:09:38,71
19,Arcadia,2023-12-15T03:31:43,72
19,Arcadia,2023-12-24T04:34:32,72
19,Arcadia,2024-01-03T02:07:58,72
19,Arcadia,2024-01-12T03:41:27,73
19,Arcadia,2024-01-30T21:32:34,73
19,Arcadia,2024-02-09T10:51:30,74
19,Arcadia,2024-02-10T04:49:41,74
19,Arcadia,2024-02-18T01:44:39,74
19,Arcadia,2024-02-28T03:28:10,75
19,Arcadia,2024-03-07T04:40:36,75
19,Arcadia,2024-03-15T10:00:38,75
19,Arcadia,2024-03-23T02:25:21,75
19,Arcadia,2024-03-31T02:08:06,75
19,Arcadia,2024-04-08T03:36:37,75
19,Arcadia,2024-04-16T04:40:44,75
20,Arcadia,2022-12-07T16:25:45,34
20,Arcadia,2022-12-24T02:43:17,35
20,Arcadia,2023-01-05T02:02:43,34
20,Arcadia,2023-01-18T06:24:33,35
20,Arcadia,2023-01-27T19:05:53,35
20,Arcadia,2023-01-28T12:43:26,35
20,Arcadia,2023-02-04T03:07:50,33
20,Arcadia,2023-02-12T01:28:52,33
20,Arcadia,2023-02-20T02:02:08,34
20,Arcadia,2023-02-28T02:18:13,34
20,Arcadia,2023-03-10T03:42:12,28
20,Arcadia,2023-03-23T02:06:23,28
20,Arcadia,2023-03-31T03:35:21,28
20,Arcadia,2023-04-17T07:27:15,26
20,Arcadia,2023-04-19T08:13:44,26
20,Arcadia,2023-04-20T05:11:36,26
20,Arcadia,2023-05-07T00:57:26,24
20,Arcadia,2023-05-08T11:50:41,24
20,Arcadia,2023-05-11T21:48:44,24
20,Arcadia,2023-05-16T22:28:51,24
20,Arcadia,2023-05-17T00:05:49,24
20,Arcadia,2023-05-21T09:26:32,24
20,Arcadia,2023-05-22T13:07:45,24
20,Arcadia,2023-05-23T11:45:00,24
20,Arcadia,2023-06-03T03:27:00,24
20,Arcadia,2023-06-04T03:29:22,24
20,Arcadia,2023-06-19T02:27:10,24
20,Arcadia,2023-06-20T02:35:01,24
20,Arcadia,2023-06-21T03:33:54,24
20,Arcadia,2023-07-02T05:59:13,24
20,Arcadia,2023-07-03T01:47:39,24
20,Arcadia,2023-07-14T03:49:36,24
20,Arcadia,2023-07-15T04:49:06,24
20,Arcadia,2023-07-25T02:36:44,24
20,Arcadia,2023-07-26T04:38:56,24
20,Arcadia,2023-08-06T01:29:26,24
20,Arcadia,2023-08-17T03:45:39,25
20,Arcadia,2023-08-18T05:34:40,25
20,Arcadia,2023-08-31T09:15:44,24
20,Arcadia,2023-09-17T03:25:04,23
20,Arcadia,2023-09-18T04:18:54,23
20,Arcadia,2023-10-04T02:43:25,23
20,Arcadia,2023-10-23T03:12:42,23
20,Arcadia,2023-11-02T03:47:06,23
20,Arcadia,2023-11-16T04:56:49,24
20,Arcadia,2023-11-26T05:13:11,24
20,Arcadia,2023-12-07T01:09:38,24
20,Arcadia,2023-12-15T03:31:43,24
20,Arcadia,2023-12-24T04:34:32,24
20,Arcadia,2024-01-03T02:07:58,24
20,Arcadia,2024-01-12T03:41:27,24
20,Arcadia,2024-01-30T21:32:34,24
20,Arcadia,2024-02-09T10:51:30,25
20,Arcadia,2024-02-10T04:49:41,25
20,Arcadia,2024-02-18T01:44:39,25
20,Arcadia,2024-02-28T03:28:10,25
20,Arcadia,2024-03-07T04:40:36,25
20,Arcadia,2024-03-15T10:00:38,25
20,Arcadia,2024-03-23T02:25:21,25
20,Arcadia,2024-03-31T02:08:06,25
20,Arcadia,2024-04-08T03:36:37,25
20,Arcadia,2024-04-16T04:40:44,25
21,Arcadia,2022-12-07T16:25:45,47
21,Arcadia,2022-12-24T02:43:17,47
21,Arcadia,2023-01-05T02:02:43,47
21,Arcadia,2023-01-18T06:24:33,47
21,Arcadia,2023-01-27T19:05:53,48
21,Arcadia,2023-01-28T12:43:26,48
21,Arcadia,2023-02-04T03:07:50,48
21,Arcadia,2023-02-12T01:28:52,49
21,Arcadia,2023-02-20T02:02:08,49
21,Arcadia,2023-02-28T02:18:13,49
21,Arcadia,2023-03-10T03:42:12,42
21,Arcadia,2023-03-23T02:06:23,42
21,Arcadia,2023-03-31T03:35:21,42
21,Arcadia,2023-04-17T07:27:15,39
21,Arcadia,2023-04-19T08:13:44,39
21,Arcadia,2023-04-20T05:11:36,39
21,Arcadia,2023-05-07T00:57:26,35
21,Arcadia,2023-05-08T11:50:41,35
21,Arcadia,2023-05-11T21:48:44,35
21,Arcadia,2023-05-16T22:28:51,35
21,Arcadia,2023-05-17T00:05:49,35
21,Arcadia,2023-05-21T09:26:32,35
21,Arcadia,2023-05-22T13:07:45,35
21,Arcadia,2023-05-23T11:45:00,35
21,Arcadia,2023-06-03T03:27:00,33
21,Arcadia,2023-06-04T03:29:22,33
21,Arcadia,2023-06-19T02:27:10,33
21,Arcadia,2023-06-20T02:35:01,33
21,Arcadia,2023-06-21T03:33:54,33
21,Arcadia,2023-07-02T05:59:13,30
21,Arcadia,2023-07-03T01:47:39,30
21,Arcadia,2023-07-14T03:49:36,30
21,Arcadia,2023-07-15T04:49:06,30
21,Arcadia,2023-07-25T02:36:44,30
21,Arcadia,2023-07-26T04:38:56,30
21,Arcadia,2023-08-06T01:29:26,31
21,Arcadia,2023-08-17T03:45:39,31
21,Arcadia,2023-08-18T05:34:40,31
21,Arcadia,2023-08-31T09:15:44,31
21,Arcadia,2023-09-17T03:25:04,32
21,Arcadia,2023-09-18T04:18:54,32
21,Arcadia,2023-10-04T02:43:25,32
21,Arcadia,2023-10-23T03:12:42,32
21,Arcadia,2023-11-02T03:47:06,32
21,Arcadia,2023-11-16T04:56:49,33
21,Arcadia,2023-11-26T05:13:11,33
21,Arcadia,2023-12-07T01:09:38,33
21,Arcadia,2023-12-15T03:31:43,34
21,Arcadia,2023-12-24T04:34:32,34
21,Arcadia,2024-01-03T02:07:58,34
21,Arcadia,2024-01-12T03:41:27,34
21,Arcadia,2024-01-30T21:32:34,34
21,Arcadia,2024-02-09T10:51:30,35
21,Arcadia,2024-02-10T04:49:41,35
21,Arcadia,2024-02-18T01:44:39,35
21,Arcadia,2024-02-28T03:28:10,35
21,Arcadia,2024-03-07T04:40:36,35
21,Arcadia,2024-03-15T10:00:38,35
21,Arcadia,2024-03-23T02:25:21,35
21,Arcadia,2024-03-31T02:08:06,32
21,Arcadia,2024-04-08T03:36:37,32
21,Arcadia,2024-04-16T04:40:44,33
22,Arcadia,2022-12-07T16:25:45,64
22,Arcadia,2022-12-24T02:43:17,65
22,Arcadia,2023-01-05T02:02:43,61
22,Arcadia,2023-01-18T06:24:33,62
22,Arcadia,2023-01-27T19:05:53,63
22,Arcadia,2023-01-28T12:43:26,63
22,Arcadia,2023-02-04T03:07:50,68
22,Arcadia,2023-02-12T01:28:52,69
22,Arcadia,2023-02-20T02:02:08,70
22,Arcadia,2023-02-28T02:18:13,70
22,Arcadia,2023-03-10T03:42:12,66
22,Arcadia,2023-03-23T02:06:23,66
22,Arcadia,2023-03-31T03:35:21,66
22,Arcadia,2023-04-17T07:27:15,72
22,Arcadia,2023-04-19T08:13:44,72
22,Arcadia,2023-04-20T05:11:36,72
22,Arcadia,2023-05-07T00:57:26,74
22,Arcadia,2023-05-08T11:50:41,74
22,Arcadia,2023-05-11T21:48:44,74
22,Arcadia,2023-05-16T22:28:51,74
22,Arcadia,2023-05-17T00:05:49,74
22,Arcadia,2023-05-21T09:26:32,74
22,Arcadia,2023-05-22T13:07:45,74
22,Arcadia,2023-05-23T11:45:00,74
22,Arcadia,2023-06-03T03:27:00,74
22,Arcadia,2023-06-04T03:29:22,74
22,Arcadia,2023-06-19T02:27:10,74
22,Arcadia,2023-06-20T02:35:01,74
22,Arcadia,2023-06-21T03:33:54,74
22,Arcadia,2023-07-02T05:59:13,74
22,Arcadia,2023-07-03T01:47:39,74
22,Arcadia,2023-07-14T03:49:36,74
22,Arcadia,2023-07-15T04:49:06,74
22,Arcadia,2023-07-25T02:36:44,74
22,Arcadia,2023-07-26T04:38:56,74
22,Arcadia,2023-08-06T01:29:26,75
22,Arcadia,2023-08-17T03:45:39,76
22,Arcadia,2023-08-18T05:34:40,76
22,Arcadia,2023-08-31T09:15:44,76
22,Arcadia,2023-09-17T03:25:04,77
22,Arcadia,2023-09-18T04:18:54,77
22,Arcadia,2023-10-04T02:43:25,80
22,Arcadia,2023-10-23T03:12:42,81
22,Arcadia,2023-11-02T03:47:06,81
22,Arcadia,2023-11-16T04:56:49,83
22,Arcadia,2023-11-26T05:13:11,83
22,Arcadia,2023-12-07T01:09:38,88
22,Arcadia,2023-12-15T03:31:43,89
22,Arcadia,2023-12-24T04:34:32,89
22,Arcadia,2024-01-03T02:07:58,89
22,Arcadia,2024-01-12T03:41:27,90
22,Arcadia,2024-01-30T21:32:34,90
22,Arcadia,2024-02-09T10:51:30,91
22,Arcadia,2024-02-10T04:49:41,91
22,Arcadia,2024-02-18T01:44:39,92
22,Arcadia,2024-02-28T03:28:10,92
22,Arcadia,2024-03-07T04:40:36,93
22,Arcadia,2024-03-15T10:00:38,93
22,Arcadia,2024-03-23T02:25:21,93
22,Arcadia,2024-03-31T02:08:06,92
22,Arcadia,2024-04-08T03:36:37,92
22,Arcadia,2024-04-16T04:40:44,93
23,Arcadia,2022-12-07T16:25:45,7
23,Arcadia,2022-12-24T02:43:17,7
23,Arcadia,2023-01-05T02:02:43,7
23,Arcadia,2023-01-18T06:24:33,7
23,Arcadia,2023-01-27T19:05:53,8
23,Arcadia,2023-01-28T12:43:26,8
23,Arcadia,2023-02-04T03:07:50,8
23,Arcadia,2023-02-12T01:28:52,8
23,Arcadia,2023-02-20T02:02:08,8
23,Arcadia,2023-02-28T02:18:13,8
23,Arcadia,2023-03-10T03:42:12,7
23,Arcadia,2023-03-23T02:06:23,7
23,Arcadia,2023-03-31T03:35:21,7
23,Arcadia,2023-04-17T07:27:15,4
23,Arcadia,2023-04-19T08:13:44,4
23,Arcadia,2023-04-20T05:11:36,4
23,Arcadia,2023-05-07T00:57:26,4
23,Arcadia,2023-05-08T11:50:41,4
23,Arcadia,2023-05-11T21:48:44,4
23,Arcadia,2023-05-16T22:28:51,4
23,Arcadia,2023-05-17T00:05:49,4
23,Arcadia,2023-05-21T09:26:32,4
23,Arcadia,2023-05-22T13:07:45,4
23,Arcadia,2023-05-23T11:45:00,4
23,Arcadia,2023-06-03T03:27:00,4
23,Arcadia,2023-06-04T03:29:22,4
23,Arcadia,2023-06-19T02:27:10,4
23,Arcadia,2023-06-20T02:35:01,4
23,Arcadia,2023-06-21T03:33:54,4
23,Arcadia,2023-07-02T05:59:13,4
23,Arcadia,2023-07-03T01:47:39,4
23,Arcadia,2023-07-14T03:49:36,4
23,Arcadia,2023-07-15T04:49:06,4
23,Arcadia,2023-07-25T02:36:44,4
23,Arcadia,2023-07-26T04:38:56,4
23,Arcadia,2023-08-06T01:29:26,4
23,Arcadia,2023-08-17T03:45:39,4
23,Arcadia,2023-08-18T05:34:40,4
23,Arcadia,2023-08-31T09:15:44,4
23,Arcadia,2023-09-17T03:25:04,5
23,Arcadia,2023-09-18T04:18:54,5
23,Arcadia,2023-10-04T02:43:25,5
23,Arcadia,2023-10-23T03:12:42,5
23,Arcadia,2023-11-02T03:47:06,5
23,Arcadia,2023-11-16T04:56:49,5
23,Arcadia,2023-11-26T05:13:11,5
23,Arcadia,2023-12-07T01:09:38,5
23,Arcadia,2023-12-15T03:31:43,5
23,Arcadia,2023-12-24T04:34:32,5
23,Arcadia,2024-01-03T02:07:58,5
23,Arcadia,2024-01-12T03:41:27,5
23,Arcadia,2024-01-30T21:32:34,5
23,Arcadia,2024-02-09T10:51:30,5
23,Arcadia,2024-02-10T04:49:41,5
23,Arcadia,2024-02-18T01:44:39,5
23,Arcadia,2024-02-28T03:28:10,5
23,Arcadia,2024-03-07T04:40:36,5
23,Arcadia,2024-03-15T10:00:38,5
23,Arcadia,2024-03-23T02:25:21,5
23,Arcadia,2024-03-31T02:08:06,5
23,Arcadia,2024-04-08T03:36:37,5
23,Arcadia,2024-04-16T04:40:44,5
